id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
4567,0,5333398,"Da Thea B&B OTTAVIANO - St. Peter, Vatican",25793947,Thea,,I Centro Storico,41.91085,12.45478,Private room,51,1,312,2020-05-07,4.46,3,90,6074552,Da Thea B&B OTTAVIANO - Vatican (blue room),25793947,Thea,,I Centro Storico,41.91085,12.4548,Private room,51,1,287,2019-10-30,4.18,3,90
3684,1,36745156,Olmo - Apartment B,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,100,1,2,2019-10-14,0.12,14,69,36745161,Olmo - Apartment D,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Entire home/apt,75,1,0,,,14,71
3371,1,34005161,Camera doppia a due passi dal Vaticano - camera 2,256363877,Casa Tra Noi,,XIII Aurelia,41.89414,12.45265,Hotel room,50,1,4,2019-06-04,0.2,10,26,34108159,Camera doppia a due passi dal Vaticano - camera 3,256363877,Casa Tra Noi,,XIII Aurelia,41.89414,12.45265,Hotel room,50,1,2,2019-06-05,0.1,10,26
2907,1,29767938,NEW and confortable APARTMENT in HEART of ROME,220212000,Elisabetta,,I Centro Storico,41.90846,12.45901,Entire home/apt,180,1,2,2019-10-22,0.08,4,1,29665967,NEW and luxury room (300 mt M lineA near VATICANO),220212000,Elisabetta,,I Centro Storico,41.90846,12.45901,Private room,75,1,9,2019-10-11,0.38,4,2
2817,1,28270688,Piazzetta Margutta - One bedroom with terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,120,1,1,2019-12-30,0.08,19,0,28270693,Piazzetta Margutta-Two Bedroom House,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,114,1,1,2018-09-30,0.04,19,347
1588,1,21417360,Sandro-DUS-Room,94317304,Alessandro,,II Parioli/Nomentano,41.91155,12.52659,Private room,35,1,12,2019-12-29,0.32,2,88,17419660,Sandro's Room,94317304,Alessandro,,II Parioli/Nomentano,41.91155,12.52659,Private room,45,1,83,2020-10-20,1.82,2,88
1304,1,14586232,TOP CENTRAL LOCATION,6935798,Sean,,I Centro Storico,41.89351,12.47474,Private room,61,1,8,2019-12-01,0.2,10,360,14586109,TOP CENTRAL LOCATION,6935798,Sean,,I Centro Storico,41.89351,12.47474,Private room,66,1,0,,,10,363
435,1,4805600,Fantastic Family Penthouse Terrace and 3 bedrooms,1107433,Emiliano & Maria,,XII Monte Verde,41.88102,12.45266,Entire home/apt,107,1,63,2020-07-14,0.89,70,4,4806975,Big Family Penthouse & Eagle Eye Attic Combo,1107433,Emiliano & Maria,,XII Monte Verde,41.88102,12.45266,Entire home/apt,118,1,28,2020-03-07,0.41,70,11
21805,0,35105545,Trastevere Sweet del Moro - (Roma),264435329,Francesca,,I Centro Storico,41.89167,12.47096,Entire home/apt,90,1,0,,,1,0,44286241,Appartement lumineux au coeur de Trastevere,10044613,Stephane,,I Centro Storico,41.89183,12.47096,Entire home/apt,90,3,0,,,1,362
1993,0,43852942,Relax a Trastevere,49813930,Eleonora,,I Centro Storico,41.885740000000006,12.47058,Private room,60,1,0,,,4,364,1577308,Navona Home Luxury - Bastianelli Home,8383844,Laura Ed Ezio,,I Centro Storico,41.90043,12.47058,Entire home/apt,88,1,131,2018-11-06,1.48,26,364
888,1,35631190,Al Viminale Hill inn & Hotel - 3,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Private room,43,1,0,,,12,365,35631708,Al Viminale Hill Inn & hotel - 5,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Private room,43,1,1,2020-01-21,0.09,12,365
428,0,1695277,Banchi - 3Bdr 1Bth,8953681,EasyDomus,,I Centro Storico,41.8983,12.46696,Entire home/apt,290,1,27,2020-07-18,0.39,17,365,509279,STAY IN THE HEART OF TRASTEVERE,2499432,Sara,,XII Monte Verde,41.87627,12.46696,Private room,60,1,13,2019-07-23,0.13,3,365
2538,1,26490008,ava house share the bathroom,49693852,Reza,,I Centro Storico,41.89705,12.50114,Entire home/apt,380,1,0,,,10,365,26052654,ava guesthouse 5 (double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,39,1,104,2020-03-16,3.46,10,365
2726,1,30029525,"AmoRomaSuite room5, Termini Station breakfast box",198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,40,1,7,2020-08-25,0.29,10,0,30029220,AmoRoma Room101 Termini St. breakfast box inc.,198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,67,1,85,2020-10-29,3.5,10,269
675,1,7520495,New hi-tech apt close to VATICAN -M,39407659,Michela,,I Centro Storico,41.91264,12.46857,Entire home/apt,121,2,46,2020-02-29,0.72,8,323,7605705,Cozy new duplex apts in VATICAN C+I,39407659,Michela,,I Centro Storico,41.91264,12.46857,Entire home/apt,398,2,11,2019-07-18,0.19,8,282
5578,0,6653416,Appartamento a San Giovanni,29228553,Maria Grazia,,VII San Giovanni/Cinecittà,41.875009999999996,12.50765,Entire home/apt,95,3,0,,,1,0,38152745,attico vicino trastevere,24686069,Serenella,,XII Monte Verde,41.875009999999996,12.451310000000001,Entire home/apt,95,3,0,,,2,365
3072,1,33236148,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,25,1,16,2020-02-29,0.75,9,365,32007919,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Private room,59,1,6,2019-10-06,0.29,9,364
13068,0,17613362,Defini: the heart of Rome! 1bdr 1bath,48236499,BookOn,,I Centro Storico,41.89309,12.48024,Entire home/apt,95,3,4,2019-09-25,0.1,7,0,33953049,"Pyramid View guest house, Keats room",256384910,Serena,,VIII Appia Antica,41.87428,12.48024,Private room,21,3,80,2020-12-22,3.85,4,0
176,1,5081647,Double Room in the Pigneto Subway C,6675062,Nezha,,V Prenestino/Centocelle,41.8896,12.53236,Private room,30,1,184,2019-09-18,2.65,3,365,1223667,Green single room in Pigneto Subway C,6675062,Nezha,,V Prenestino/Centocelle,41.8896,12.53236,Private room,27,1,162,2019-11-30,2.27,3,180
2598,1,26244041,AVENTINO  room Trastevere  / also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,97,1,10,2019-10-27,0.34,17,0,26243393,Verità room Trastevere&Center - / also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,233,1,7,2019-05-01,0.23,17,0
18710,0,34498284,Margherita Suite,230623066,Carlo,,I Centro Storico,41.90717,12.4692,Private room,61,1,0,,,4,364,29776226,Stileroma  - Summer Dreams,38776942,Katrina,,XII Monte Verde,41.87406,12.4692,Private room,160,1,0,,,4,180
1011,1,10921123,Centro storico center of Rome 3,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Private room,55,1,46,2019-01-13,0.77,7,364,10919205,Centro storico center of Rome 2,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Private room,55,1,31,2019-07-22,0.54,7,364
998,1,10723247,Lovely small apartment 100m from Colosseum,37756689,Maria Teresa,,I Centro Storico,41.88835,12.49449,Entire home/apt,69,3,120,2019-11-14,2.04,2,269,10698392,Brand new! 100 mt from Colosseum,37756689,Maria Teresa,,I Centro Storico,41.88835,12.49449,Entire home/apt,87,3,129,2020-06-08,2.21,2,269
2412,1,31372112,camera per 2 al centro di roma,4667608,Giannandrea,,I Centro Storico,41.90645,12.50075,Hotel room,69,3,11,2019-09-22,0.56,4,361,24238670,Camera al centro con colazione,4667608,Giannandrea,,I Centro Storico,41.90645,12.50075,Private room,37,2,36,2020-01-12,1.1,4,351
9643,0,43393667,Room near the center of Rome,156408241,Elena,,XII Monte Verde,41.871809999999996,12.448830000000001,Private room,31,1,0,,,1,365,13551730,Two Rooms Rome - Casa delle Stelle,40261018,Angelo,,IX Eur,41.81542,12.448830000000001,Entire home/apt,49,1,0,,,1,0
234,1,1907616,Rome centre Vatican - Orange room,9896021,Orietta,,I Centro Storico,41.90567,12.44796,Private room,63,1,3,2019-06-23,0.06,3,363,1906698,Rome city centre Vatican  Blue room,9896021,Orietta,,I Centro Storico,41.90567,12.44796,Private room,60,1,5,2018-09-18,0.1,3,364
15862,0,41364292,Porta Portese happy house,305279340,Simone,,XII Monte Verde,41.87846,12.46795,Entire home/apt,40,1,0,,,2,156,24012889,Magnifico Appartament in Trastevere Wi-Fi,17904244,Damiano,,I Centro Storico,41.88689,12.46795,Entire home/apt,241,3,0,,,2,179
23,1,4242568,TOPAZ Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,113,3,42,2020-06-02,0.62,12,176,4242699,LITTLE JEWEL Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,113,3,14,2020-08-11,0.2,12,182
3526,0,32571061,campo dei fiori apartment,21773759,Veronica,,I Centro Storico,41.8955,12.46832,Entire home/apt,100,2,31,2020-03-14,1.59,2,350,4029544,Casa Grifone 200 steps Coliseum-2 bedrooms apt,20802755,Jean Frances,,I Centro Storico,41.8955,12.4895,Entire home/apt,100,2,0,,,7,102
4279,1,44670285,Casaletto210 Apt B1 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,89,3,0,,,12,266,44697896,Casaletto210 Apt B3 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,76,3,1,2020-09-11,0.26,12,269
1080,0,795973,Scipione B&B,4192999,Emiliano,,I Centro Storico,41.90697,12.45696,Hotel room,500,1,18,2019-05-10,0.29,1,0,35070735,Apartment max 8pax,179012367,Clelia,,I Centro Storico,41.910270000000004,12.45696,Private room,270,1,1,2019-10-20,0.07,6,0
10083,0,14179754,Vatican Garden Double Room,71654729,Pasquale,,I Centro Storico,41.90814,12.455919999999999,Private room,58,1,30,2019-09-23,0.59,5,349,39159398,Compact elegant room with private bathroom,229693141,Tullio,,I Centro Storico,41.90814,12.4538,Private room,58,1,21,2020-04-20,1.44,3,358
3313,1,33725525,Roma Centro Storico Camera Superiore Numa Pompilio,252254541,Sandro,,I Centro Storico,41.90308,12.48613,Private room,65,1,65,2020-10-12,3.1,12,365,33478259,Roma Centro Storico Guest House Numa Pompilio,252254541,Sandro,,I Centro Storico,41.90308,12.48613,Hotel room,46,1,86,2020-10-15,4.15,12,365
1646,1,18000472,BigFamilyFlats - Vatican Castle - 9 pax  w/NETFLIX,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.46203,Entire home/apt,347,1,82,2020-02-20,1.82,18,222,17937975,Vatican Gardens - Bambin Gesù / also ★LONG TERM★,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.46203,Private room,87,1,101,2020-03-08,2.23,18,0
14417,0,19776214,MAISON MANELI LUXURY SAN PIETRO,35548997,Maison,,I Centro Storico,41.9081,12.46062,Private room,47,1,8,2020-01-05,0.19,5,365,28432331,CoRoma in Borgo Pio*NEW OPENING*,134481317,Co-Roma,,I Centro Storico,41.90546,12.46062,Entire home/apt,49,1,48,2020-09-28,1.74,1,365
7956,0,10631484,经济双人间，可加床,54735840,敬明,,II Parioli/Nomentano,41.90951,12.5294,Private room,55,1,1,2018-10-05,0.04,7,365,29720901,Camere Ripetta 12,219628703,Mirco,,I Centro Storico,41.90951,12.4754,Private room,55,1,0,,,4,350
3919,1,40133549,Il Casale del Cavaliere,304062576,Mario,,XI Arvalia/Portuense,41.83616,12.4294,Entire home/apt,75,1,1,2020-01-03,0.08,3,270,39573672,Stanza Claudio,304062576,Mario,,XI Arvalia/Portuense,41.83616,12.4294,Private room,30,1,1,2019-11-09,0.07,3,270
20928,0,42252699,Guesthouse clodin roma,325916288,Claudia,,I Centro Storico,41.89627,12.50174,Private room,210,1,0,,,4,365,30982633,Parisa double room between Colosseo & Termini,65608253,Parisa,,I Centro Storico,41.89537,12.50174,Private room,29,1,31,2020-10-12,1.32,7,365
2377,1,23995680,Beautiful studio in Campo dei Fiori !,79445328,Elena,,I Centro Storico,41.8936,12.47245,Entire home/apt,77,1,46,2020-01-01,1.38,5,365,24074850,Comfortable two bdr flat in the heart of the city!,79445328,Elena,,I Centro Storico,41.8936,12.47245,Entire home/apt,87,1,50,2020-01-10,1.51,5,359
352,1,3279555,Double - ensuite BA-historic centre,607154,Simone,,I Centro Storico,41.89716,12.48762,Hotel room,135,1,0,,,3,365,3285406,In the center of the center of Rome,607154,Simone,,I Centro Storico,41.89716,12.48762,Private room,95,1,0,,,3,365
3453,1,40603491,Quiet double-bed room Trieste/Salario area in Rome,259559183,Rosa,,II Parioli/Nomentano,41.92433,12.50638,Private room,24,7,0,,,6,0,43263647,Quiet single room at Trieste/Salario area in Rome,259559183,Rosa,,II Parioli/Nomentano,41.92433,12.50638,Private room,22,7,0,,,6,62
533,1,22467894,Mike Gladiator Suite,28974897,Michele,,I Centro Storico,41.91079000000001,12.44871,Private room,49,2,29,2019-05-02,0.88,5,0,5588400,Casa Mike al Vaticano,28974897,Michele,,I Centro Storico,41.91079000000001,12.44871,Entire home/apt,230,3,5,2019-01-01,0.12,5,0
3048,1,31934465,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Shared room,15,1,51,2020-03-11,2.22,9,365,33247515,SMART Trastevere - Rome,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,25,1,19,2020-03-11,0.89,9,365
97,0,24944804,La Casa di Camilla Monteverde/Trastevere,180347732,Massimiliano,,XII Monte Verde,41.867490000000004,12.44796,Entire home/apt,70,2,26,2019-07-23,0.81,2,0,70477,Cozy Terrace by Vatican Muesums,355604,Alex,,I Centro Storico,41.903999999999996,12.44796,Entire home/apt,2186,2,130,2020-10-05,2.24,3,0
12738,0,33217755,Sallustiano Guest House RASPBERRY ROOM x2 ! NEW,96122546,Ilenia & Fedor,,I Centro Storico,41.90562,12.495460000000001,Private room,51,2,0,,,106,0,17085590,"Colosseo, lovely and spacious, Jacuzzi",6766113,Federico,,I Centro Storico,41.88916,12.495460000000001,Entire home/apt,234,2,73,2020-02-23,1.72,17,0
3828,1,38352891,Dolce Roma Suite,233097272,Giuseppina,,I Centro Storico,41.90604,12.46829,Entire home/apt,52,2,20,2020-11-08,1.3,7,363,38352656,Hermes Suite Two,233097272,Giuseppina,,I Centro Storico,41.90604,12.46829,Entire home/apt,46,2,12,2020-09-30,0.83,7,268
406,1,22219612,BnB AGIO - Suite Blu Room,23148200,Andrea,,II Parioli/Nomentano,41.91529,12.52358,Private room,75,1,22,2019-12-08,0.65,5,364,22789044,BnB AGIO (Green Room),23148200,Andrea,,II Parioli/Nomentano,41.91529,12.52358,Hotel room,40,1,28,2020-09-23,0.87,5,362
3287,1,33217755,Sallustiano Guest House RASPBERRY ROOM x2 ! NEW,96122546,Ilenia & Fedor,,I Centro Storico,41.90562,12.49546,Private room,51,2,0,,,106,0,33234338,Guest House Sallustiano Yellow Room x2 ! NEW,96122546,Ilenia & Fedor,,I Centro Storico,41.90562,12.49546,Private room,48,2,15,2019-11-04,0.75,106,95
2694,0,26166935,House Melody,32471977,Antonio,,I Centro Storico,41.90602,12.44604,Entire home/apt,60,2,19,2020-01-02,0.73,2,180,2717308,Lucky Domus Vaticanum,13905568,Francesco,,I Centro Storico,41.90602,12.44651,Entire home/apt,60,2,34,2019-12-23,0.46,2,151
315,1,2860039,Cavaliere - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,74,2,47,2019-10-31,0.62,8,0,2851749,Visconte - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,99,2,23,2019-07-05,0.31,8,352
3025,1,31350862,Style Apartment Rome close to Piazza del Popolo,233499741,Giuliano,,I Centro Storico,41.91226,12.46772,Entire home/apt,100,2,22,2020-09-26,1.07,2,76,33292239,Style Apartment close to Piazza del Popolo,233499741,Giuliano,,I Centro Storico,41.91226,12.46772,Entire home/apt,110,2,24,2020-02-25,1.19,2,166
8307,0,9877339,"Quadruple Room close to Coliseum, Rome. Free WiFi",44277546,Domus Napoleone,,I Centro Storico,41.8957,12.50387,Private room,125,1,1,2018-01-01,0.03,4,362,20372615,Camera Economy Matrimoniale,130878377,Luana,,I Centro Storico,41.8867,12.50387,Private room,50,1,0,,,4,362
9936,0,12290579,"Private bathroom , quiet , bright , central",4402489,Lorenzo,,XI Arvalia/Portuense,41.86967,12.46729,Private room,31,2,50,2020-07-10,0.88,2,0,18105670,Apt. near Porta Portese Trastevere/Testaccio,124714374,Fulvio,,XII Monte Verde,41.87466,12.46729,Entire home/apt,90,2,54,2019-12-26,1.19,1,0
2269,0,41024895,Уютная комната в Риме,320237859,Светлана,,XI Arvalia/Portuense,41.86508,12.458789999999999,Private room,20,1,0,,,1,365,1870544,Elegant b&b in the Vatican area,1506685,Massimiliano,,I Centro Storico,41.90752,12.458789999999999,Private room,60,1,0,,,2,365
3170,1,39812484,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,88,1,0,,,6,287,39812476,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,79,1,1,2019-11-24,0.08,6,295
3037,1,39806850,Via degli Scipioni 113 - 2 apartments,236062673,Alberto,,I Centro Storico,41.90889,12.45887,Entire home/apt,136,28,0,,,3,320,31512267,Via degli Scipioni 113 - Studio,236062673,Alberto,,I Centro Storico,41.90889,12.45887,Entire home/apt,59,3,20,2020-10-15,0.9,3,1
1399,1,20253378,"Metrò Ottaviano, stanza doppia con bagno ^",97353972,Alberico,,I Centro Storico,41.91021,12.45736,Private room,130,2,0,,,7,90,20253231,"Metrò Ottaviano, stanza singola con bagno *",97353972,Alberico,,I Centro Storico,41.91021,12.45736,Private room,110,2,0,,,7,89
1791,1,19672198,One Bed in female dormitory room beside Termini(C),126568965,Vanessa,,I Centro Storico,41.89744,12.505,Shared room,19,1,165,2020-08-16,3.95,6,365,19672441,One Bed in female dormitory room beside Termini(A),126568965,Vanessa,,I Centro Storico,41.89744,12.505,Shared room,13,1,206,2020-10-12,4.9,6,365
5607,0,6709854,DUE GRANDI STANZE MARCONI-SAN PAOLO,35127326,Alberto,,XI Arvalia/Portuense,41.86293,12.4718,Entire home/apt,100,2,0,,,1,362,6682653,Cosy and quiet flat in Rome.,34978763,Daniela,,XV Cassia/Flaminia,42.00569,12.4718,Entire home/apt,80,1,0,,,1,90
1262,0,22060585,"""Liberty Vatican Suite""",26413891,Andrea,,I Centro Storico,41.908590000000004,12.46517,Hotel room,44,1,2,2019-04-24,0.09,10,365,930396,CAMERA TRIPLA,3561240,Ciro,,I Centro Storico,41.91852,12.46517,Private room,130,1,0,,,4,365
2139,1,22219081,Archi Vittorio - Campo De' Fiori,162347026,Alessandra,,I Centro Storico,41.89777,12.4685,Entire home/apt,117,1,70,2020-12-22,2.19,19,0,22219085,Fontana Bedroom  (NO apartment) - Campo de' Fiori,162347026,Alessandra,,I Centro Storico,41.89777,12.4685,Entire home/apt,52,1,80,2020-10-04,2.83,19,0
24,1,4242568,TOPAZ Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,113,3,42,2020-06-02,0.62,12,176,4243044,DIAMOND Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,86,3,149,2020-08-24,2.3,12,197
119,1,933324,B&B Vaticano/San Pietro Camera doppia/Matrimoniale,4617966,Andrea,,XIII Aurelia,41.89952,12.44558,Hotel room,34,1,32,2020-10-01,0.53,4,340,933336,B&B Vaticano/San Pietro Camera Tripla,4617966,Andrea,,XIII Aurelia,41.89952,12.44558,Hotel room,57,2,6,2020-08-28,0.1,4,335
63,1,320025,Luxury & Historic Building City Center Sea View,1640851,Perla,,X Ostia/Acilia,41.73044,12.27728,Private room,54,1,6,2020-10-09,0.07,5,357,341703,Luxury 1923 Building City Center Sea View,1640851,Perla,,X Ostia/Acilia,41.73044,12.27728,Private room,64,1,8,2020-09-23,0.07,5,344
2201,1,22682431,MyTinyHome - TinyHouse - James,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,37,1,29,2020-11-01,0.85,15,361,22682541,MyTinyHome - TinyHouse - Mister X,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,38,1,35,2020-11-20,1.3,15,359
9995,0,46397441,NEW OPENING. Campo dei Fiori  Penthouse balcony,51503378,Laura,,I Centro Storico,41.895340000000004,12.47034,Entire home/apt,78,1,0,,,35,353,12379916,Navona - Casetta Mirabelli,315507650,Giorgia,,I Centro Storico,41.8987,12.47034,Entire home/apt,89,1,136,2019-05-27,2.41,6,353
1933,0,44199794,Deluxe room CHROMA EXY Deka 4,14592613,Andrea,,I Centro Storico,41.90611,12.50082,Private room,19,1,12,2020-12-05,2.37,12,365,1491857,B&B Biancore' near Termini Station,147781638,Eugenio,,I Centro Storico,41.89735,12.50082,Private room,85,1,21,2017-09-17,0.24,5,365
224,1,1582653,STRATEGIC & CHARMING APT FOR 2/4 People!,6964351,Paolo,,I Centro Storico,41.9091,12.4707,Entire home/apt,125,2,31,2020-05-29,0.38,7,122,1505964,Double room in Centralissimo B&B!,6964351,Paolo,,I Centro Storico,41.9091,12.4707,Hotel room,41,2,286,2020-09-27,3.2,7,91
1549,0,8591342,Testaccio historic center,45204621,Alessandra,,XII Monte Verde,41.87603,12.4698,Entire home/apt,110,3,28,2020-01-02,0.45,1,364,1116417,The inn of trastevere,6126906,Carmine,,I Centro Storico,41.888040000000004,12.4698,Entire home/apt,50,3,194,2019-11-06,2.13,1,364
3525,0,4029544,Casa Grifone 200 steps Coliseum-2 bedrooms apt,20802755,Jean Frances,,I Centro Storico,41.8955,12.4895,Entire home/apt,100,2,0,,,7,102,32571061,campo dei fiori apartment,21773759,Veronica,,I Centro Storico,41.8955,12.46832,Entire home/apt,100,2,31,2020-03-14,1.59,2,350
1102,1,13949626,Subtle Luxury in Prime Downtown Location,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,132,1,3,2016-10-23,0.06,6,254,11711924,History Meets Contemporary Luxury & Best Location,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,117,1,30,2018-07-12,0.53,6,276
803,1,9076265,CAMERE ONDINA 2,34589425,Simone,,II Parioli/Nomentano,41.91317,12.47504,Private room,90,1,0,,,5,365,9076276,CAMERE ONDINA 1,34589425,Simone,,II Parioli/Nomentano,41.91317,12.47504,Private room,90,1,0,,,5,365
