id,label,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_name,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
9953443,0,Large 1 BR LES,3598016,Beatriz,Manhattan,Lower East Side,40.71607,-73.98439,Entire home/apt,135,2,0,,,1,0,Trendy 1br apartment in the heart of East Village,East Village,25325946,Kate,Manhattan,40.73029,-73.98439,Entire home/apt,175,2,0,,,1,0
30364369,0,hip and cosy Brooklyn family retreat,12838954,Vincent,Brooklyn,Bedford-Stuyvesant,40.68696,-73.94382,Entire home/apt,375,7,0,,,1,0,Spacious getaway in the heart of Harlem,Harlem,63010844,Morgan,Manhattan,40.82399,-73.94382,Private room,46,1,0,,,1,0
36314262,0,Lg and Lovely 2 bedroom in Astoria. Sleeps up to 8,273101976,Jp,Queens,Astoria,40.75825,-73.90959,Entire home/apt,169,3,0,,,1,151,Awesome Privat Room+Privat bathroom in Bushwick,Bushwick,41861163,Vivian,Brooklyn,40.69521,-73.90959,Private room,50,7,0,,,1,0
3812133,0,"Sunny, Central, Quiet, UWS, 72&Bway",1529179,Gs,Manhattan,Upper West Side,40.77885,-73.98178,Entire home/apt,169,7,0,,,1,0,Great East Village One Bedroom,East Village,32057251,Alexander,Manhattan,40.72982,-73.98178,Entire home/apt,160,2,0,,,1,0
19495598,0,Tasteful NOHO 1 bedroom,49924298,Krystin,Manhattan,NoHo,40.72805,-73.99146,Entire home/apt,139,3,1,2017-08-01,0.04,1,0,"Heart of Astor place, 1 bedroom Apt, doorman bldg",East Village,11686214,Jessica,Manhattan,40.73055,-73.99146,Entire home/apt,128,3,3,2016-08-28,0.08,1,0
8358047,0,Nice Bedroom in Harlem (Sugar Hill),44050884,Amaurys,Manhattan,Harlem,40.8272,-73.94137,Private room,80,1,0,,,1,0,Large sunny studio space w/queen bed & living room,Crown Heights,13639385,Farah,Brooklyn,40.67713,-73.94137,Private room,60,3,0,,,1,179
26769087,0,Chic Upper West Side living.,647918,Rohan,Manhattan,Upper West Side,40.77782,-73.98762,Private room,150,1,4,2019-02-03,0.38,1,0,You can live in the center of Manhattan!,Midtown,221934669,Tanya,Manhattan,40.74945,-73.98762,Private room,119,1,58,2019-06-25,6.72,2,0
13129607,0,Spacious Studio in the heart of NYC's East Village,11935406,Brandon,Manhattan,East Village,40.72684,-73.98938,Entire home/apt,123,2,7,2017-02-05,0.2,1,0,Spacious Studio Apartment in Downtown Manhattan,DUMBO,152959594,Carleigh,Brooklyn,40.70231,-73.98938,Entire home/apt,125,2,1,2017-11-18,0.05,1,0
7957339,0,Luxury Waterfront Building 1Bd/1Bth,32088026,Robert,Brooklyn,Sheepshead Bay,40.58479,-73.9388,Entire home/apt,109,1,0,,,1,0,Little Brownstone,Bedford-Stuyvesant,29111260,Kham,Brooklyn,40.69148,-73.9388,Private room,55,1,2,2016-06-17,0.05,1,0
33994465,0,Penthouse with huge deck and city views,106418986,Vicky And Nektarios,Brooklyn,Greenpoint,40.73473,-73.95207,Entire home/apt,250,3,0,,,1,62,Cute Apartement in Williamsburg,Williamsburg,3696938,Z,Brooklyn,40.70935,-73.95207,Entire home/apt,180,1,0,,,1,0
10564375,0,Chelsea Studio + Private Garden!,304651,Egbert Miles,Manhattan,Chelsea,40.74666,-74.00201,Entire home/apt,180,1,0,,,1,0,"Great Soho Apartment "" Renovated & Clean """,SoHo,138379336,Karin,Manhattan,40.72654,-74.00201,Entire home/apt,285,5,0,,,1,365
34094976,0,Sweet Home near Columbia,245014802,佳,Manhattan,Morningside Heights,40.80495,-73.96439,Private room,50,60,0,,,1,72,SUPER BOWL Brooklyn Duplex Apt!!,Clinton Hill,11598359,Jonathan,Brooklyn,40.68766,-73.96439,Entire home/apt,6500,1,0,,,1,0
19734117,0,"UES: Bdrm Sunny Corner Apt, 3 flights of stairs up",139135366,Eileen,Manhattan,Upper East Side,40.76864,-73.95427,Entire home/apt,175,2,20,2019-06-15,0.88,1,0,Renovated 2-Bedroom Apt in Williamsburg with Patio,Williamsburg,228937001,Manuela,Brooklyn,40.7161,-73.95427,Entire home/apt,165,1,24,2019-06-15,3.77,1,213
34969461,0,Duplex apartment,1849974,Laura,Manhattan,Harlem,40.81981,-73.94523,Entire home/apt,200,7,0,,,2,153,Apartment Walking Distance to Central Park,East Harlem,75285802,Lauren,Manhattan,40.78861,-73.94523,Entire home/apt,150,4,0,,,2,35
12728514,0,1 Bedroom in a 4 Bedroom Apartment,69210611,Corey,Manhattan,Harlem,40.8244,-73.944,Private room,50,1,1,2016-05-31,0.03,1,0,Large Room in Brooklyn w/ Office,Bedford-Stuyvesant,26364541,Claire,Brooklyn,40.69381,-73.944,Private room,49,1,1,2015-07-20,0.02,1,0
21311903,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70258,-73.8151,Private room,135,1,0,,,18,365,Hillside Hotel,Jamaica,134184451,Hillside Hotel,Queens,40.70262,-73.81579,Private room,165,1,0,,,18,355
4874735,0,Beautiful Apt in Prime NY Location,516877,Julie,Manhattan,Hell's Kitchen,40.76332,-73.9863,Entire home/apt,275,2,0,,,1,0,1 Bedroom in the Lower East Side,Lower East Side,14549202,Jeff,Manhattan,40.71957,-73.9863,Entire home/apt,140,70,0,,,1,83
22584507,0,private bedroom in great location in williamsburg,1653265,Allen,Brooklyn,Williamsburg,40.71136,-73.9534,Private room,50,1,0,,,1,0,Central Park 2 Bedroom Escape in South Harlem,Harlem,59011845,Aksel,Manhattan,40.7997,-73.9534,Entire home/apt,600,3,0,,,1,83
7954940,0,East Village Private Room & Bath,39956905,Can,Manhattan,East Village,40.72775,-73.9863,Private room,100,2,0,,,2,0,Beautiful Apt in Prime NY Location,Hell's Kitchen,516877,Julie,Manhattan,40.76332,-73.9863,Entire home/apt,275,2,0,,,1,0
869522,0,Private room/Upper Manhattan,4581489,Nick,Manhattan,Harlem,40.82579,-73.94907,Private room,65,2,2,2015-12-08,0.05,1,0,"Great location, quality Brooklyn private place",Williamsburg,99695025,Dev,Brooklyn,40.71094,-73.94907,Entire home/apt,121,2,1,2019-02-10,0.2,1,0
13650422,0,Convenient Financial District Studio,2486611,Jem,Manhattan,Financial District,40.70884,-74.00754,Entire home/apt,130,2,15,2018-05-31,0.42,1,0,"Private room in TRIBECA Loft, elevator into apt!",Tribeca,50288091,Daniel,Manhattan,40.71392,-74.00754,Private room,200,2,3,2019-04-07,0.84,1,0
19456810,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70454,-73.81549,Private room,93,1,2,2017-07-23,0.08,18,90,Hillside Hotel,Briarwood,134184451,Hillside Hotel,Queens,40.70471,-73.81542,Private room,135,1,3,2018-01-01,0.15,18,319
25968756,0,Cute private bedroom in Stuyvesant Height.,161649470,Jaquayala,Brooklyn,Bedford-Stuyvesant,40.68315,-73.92913,Private room,50,1,1,2018-12-11,0.14,1,0,1 Bedroom Bushwick apartment,Bushwick,571080,Michael,Brooklyn,40.6998,-73.92913,Entire home/apt,109,1,12,2018-09-03,0.19,1,0
2513351,0,Bright and Open Astoria Apartment!,12864943,Tegan,Queens,Astoria,40.76441,-73.92878,Private room,70,3,1,2015-04-06,0.02,2,0,Sunny Bedroom In The Heart of Bushwick,Bushwick,108448918,Jermaine,Brooklyn,40.70076,-73.92878,Private room,55,3,13,2017-05-28,0.43,1,0
12287938,0,Cozy Lofted Room in Homey 3BR,66191982,Barrie,Brooklyn,Bedford-Stuyvesant,40.69445,-73.94459,Private room,50,3,3,2016-05-08,0.08,1,0,Private Bedroom in the Heights,Washington Heights,53224546,Zachory,Manhattan,40.83365,-73.94459,Private room,65,3,0,,,1,0
19891590,0,"Serene & Cozy 1bed w/backyard, Great Location",325862,Oscar,Brooklyn,Windsor Terrace,40.66023,-73.98259,Entire home/apt,99,2,7,2019-06-23,0.38,1,0,Amazing 1b1b in Luxury Building near Empire State,Midtown,52529356,Zhaoyun,Manhattan,40.74843,-73.98259,Entire home/apt,150,2,2,2018-08-11,0.17,1,0
22434861,0,Spacious updated pre-war House,5925222,Sophia,Brooklyn,Bushwick,40.69,-73.91885,Entire home/apt,65,2,1,2018-01-01,0.05,1,0,"Entire 1BR APT,HEART of ASTORIA10mins to Manhattan",Astoria,2413383,Nelson,Queens,40.76432,-73.91885,Entire home/apt,110,2,7,2018-12-20,0.37,1,0
21965717,0,Spacious South Slope Apt in Perfect Location!,8331436,Jesse,Brooklyn,South Slope,40.66724,-73.99023,Private room,109,2,4,2018-01-14,0.21,1,0,Cozy Brooklyn Heights - Private Room,Boerum Hill,223032162,Dot,Brooklyn,40.68602,-73.99023,Private room,65,2,15,2019-05-19,1.8,2,0
3766496,0,THEATRE DISTRICT - LARGE ROOM,5086937,Josh,Manhattan,Hell's Kitchen,40.76559,-73.99221,Private room,110,2,79,2019-06-24,1.33,1,80,"Friendly, quiet Brooklyn Heights Apartment",Brooklyn Heights,22820185,William,Brooklyn,40.69012,-73.99221,Private room,80,1,14,2019-06-24,0.87,1,2
3251638,0,"Subletting in CrownHeights,Brooklyn",8243983,Sara,Brooklyn,Crown Heights,40.66758,-73.95033,Private room,50,1,0,,,1,0,Cozy bedroom with good location,Williamsburg,225659661,Mariana,Brooklyn,40.71528,-73.95033,Private room,120,2,0,,,1,89
19499668,0,Cozy Sofa Bed in Upper Manhattan,3372118,Natasha,Manhattan,Washington Heights,40.84133,-73.93739,Shared room,50,1,21,2019-06-15,0.86,1,188,Huge Room Right by the Myrtle JMZ,Bedford-Stuyvesant,63966927,Hope,Brooklyn,40.6956,-73.93739,Private room,50,1,5,2019-06-22,0.65,1,188
15444619,0,Brklyn Hts Luxury - Garden Calm & Downtown Verve,35648363,Luke,Brooklyn,Brooklyn Heights,40.69183,-73.99202,Entire home/apt,250,2,119,2019-07-01,3.62,1,230,5 min walk to Times Square!  Sleeps 5. Very clean.,Hell's Kitchen,251535441,Nick,Manhattan,40.76047,-73.99202,Entire home/apt,199,7,6,2019-07-01,3.46,1,102
8381381,0,Studio in Manhattan,2284111,Su,Manhattan,Hell's Kitchen,40.76599,-73.98388,Entire home/apt,152,1,0,,,1,0,East Village Pad with a View,East Village,131454177,Ali,Manhattan,40.72907,-73.98388,Entire home/apt,195,7,0,,,1,295
6676383,0,2 Bedroom apartment in Brooklyn,34943122,Hadrien,Brooklyn,Bedford-Stuyvesant,40.68566,-73.95808,Entire home/apt,175,1,5,2017-12-29,0.1,2,0,"Bright, Modern Studio in Upper East",Upper East Side,5548597,Katie,Manhattan,40.77162,-73.95808,Entire home/apt,150,1,6,2016-07-26,0.14,1,0
19194997,0,Murray Hill Bedroom. Comfortable and Convenient,71203979,Peter,Manhattan,Kips Bay,40.74507,-73.9792,Private room,76,2,0,,,1,0,1 bedroom available in heart of east village,East Village,69776478,Emily,Manhattan,40.72787,-73.9792,Private room,50,7,0,,,1,0
36137064,0,BEAUTIFUL 2 BEDROOM APARTMENT BY TIMES SQUARE,271015294,Natalia,Manhattan,Hell's Kitchen,40.76116,-73.99031,Entire home/apt,250,3,0,,,1,259,Private Bedroom in Heart of NYC,Chelsea,50839249,Alexandra,Manhattan,40.74836,-73.99031,Private room,50,7,0,,,1,0
30494093,0,Sunny garden apartment in historic Brooklyn,115355850,Paget,Brooklyn,Boerum Hill,40.68417,-73.98498,Entire home/apt,125,2,23,2019-06-30,4.51,1,60,Stylish Large Gramercy Loft!,Flatiron District,275578,R,Manhattan,40.7403,-73.98498,Entire home/apt,305,2,108,2019-06-30,1.09,1,201
28585982,0,Large apartment walking distance to Williamsburg,102180676,Sarah,Brooklyn,Greenpoint,40.72493,-73.93976,Private room,120,4,0,,,1,49,"Sunny, Clean 2 beds 1 bath  C.Heights Brooklyn",Crown Heights,21418070,Daniela,Brooklyn,40.66609,-73.93976,Entire home/apt,99,2,0,,,1,20
14093225,0,Luxury studio apartment with fantastic view,31250542,Kenneth,Manhattan,Financial District,40.70657,-74.00549,Entire home/apt,100,2,1,2016-07-23,0.03,1,0,Heart of the West Village!,West Village,1633721,Meg,Manhattan,40.73354,-74.00549,Entire home/apt,250,2,23,2017-01-01,0.58,1,0
36481615,0,"Peaceful space in Greenpoint, BK",274298453,Adrien,Brooklyn,Greenpoint,40.72585,-73.94001,Private room,54,6,0,,,1,15,King Loft Bed in Bushwick Loft,Bushwick,20451969,Grace,Brooklyn,40.69985,-73.94001,Private room,46,4,0,,,1,0
20167264,0,"Gorgeous ""Smart"" Room in Manhattan 30 min to WTC",10109608,Aj,Manhattan,Harlem,40.81145,-73.95067,Entire home/apt,65,3,9,2017-11-09,0.4,2,0,Cozy and full Daylight private room in greenpoint,Greenpoint,41730784,Xiaoxia,Brooklyn,40.72929,-73.95067,Private room,62,3,3,2017-10-07,0.12,1,0
3372642,0,"Upper West Side Apt, One Block to Central Park",1283991,Loubna,Manhattan,Upper West Side,40.78818,-73.97133,Entire home/apt,225,3,0,,,1,0,Wyndham Vacation Resorts Condos,Midtown,40068023,John,Manhattan,40.75219,-73.97133,Entire home/apt,400,6,0,,,1,0
28129565,0,Fun Leffert's Gardens Suite,212473045,Jonathan,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.9504,Private room,99,1,31,2019-05-09,3.06,1,0,1Br apt on the UES accomodates two,Upper East Side,29707420,Riki,Manhattan,40.76939,-73.9504,Entire home/apt,150,1,0,,,1,0
27506090,0,Private room by Time Square,140312311,Jimmy,Manhattan,Hell's Kitchen,40.75478,-73.99604,Private room,100,2,0,,,1,0,Large Modern Stylish 3Bed 2Bathr Nolita Apartment,Nolita,4853070,Tom,Manhattan,40.72022,-73.99604,Entire home/apt,300,3,0,,,1,0
30147493,0,NoLIta / Soho 1 bedroom oasis,2743475,Jenny,Manhattan,Nolita,40.72224,-73.99675,Entire home/apt,165,3,5,2019-02-06,0.74,1,0,Chelsea apartment with a backyard,Chelsea,26012172,Katarina,Manhattan,40.75093,-73.99675,Entire home/apt,160,3,9,2016-11-30,0.19,1,0
14201811,0,Adorable Abode in Harlem,23033819,Brandy-Courtney,Manhattan,Harlem,40.82085,-73.95398,Private room,75,2,0,,,1,0,Spacious 1BR in Williamsburg,Williamsburg,39706334,Erin,Brooklyn,40.71009,-73.95398,Entire home/apt,140,1,0,,,1,0
31224372,0,Spacious and Homey Room,5666720,Jules Slutsky,Brooklyn,Crown Heights,40.67185,-73.94524,Private room,100,3,0,,,1,220,"Stylish, Affordable & Private Room",Bedford-Stuyvesant,11981562,Maureen,Brooklyn,40.6901,-73.94524,Private room,60,2,0,,,1,0
34142194,0,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,Alex,Manhattan,Midtown,40.74607,-73.98372,Private room,95,2,10,2019-06-23,4.55,1,0,Charming 1BR Apt in LES Side,Lower East Side,13305499,J. Ryan,Manhattan,40.72025,-73.98372,Entire home/apt,145,2,3,2016-05-08,0.07,1,0
23612284,0,"Spacious, sunny duplex in Fort Greene, Brooklyn",2485076,Jacob,Brooklyn,Fort Greene,40.69466,-73.97151,Entire home/apt,148,3,20,2019-06-02,1.27,1,0,Luxury High Rise with Huge Private Terrace,Murray Hill,1883931,Taher,Manhattan,40.74391,-73.97151,Entire home/apt,350,3,15,2019-06-19,0.55,1,0
8839938,0,Beautiful 1BR in Chelsea,46293809,Courtney,Manhattan,Chelsea,40.74336,-73.99706,Entire home/apt,250,1,0,,,1,0,1BR Hell's Kitchen w balcony & view,Hell's Kitchen,3988031,Lee,Manhattan,40.76172,-73.99706,Entire home/apt,200,1,6,2016-09-27,0.16,1,0
18840735,0,Light & Cozy SoHo Hacienda,130815919,Frank,Manhattan,SoHo,40.72633,-74.00207,Entire home/apt,205,2,109,2019-07-01,4.29,1,32,Center of West Village: Unique 1 Bedroom,West Village,48677236,Lo,Manhattan,40.73271,-74.00207,Entire home/apt,220,2,10,2019-07-01,0.92,1,48
33580893,1,Art Deco Charm in the heart of The Village!,248122395,Walker Hotel Greenwich Village,Manhattan,Greenwich Village,40.73571,-73.99694,Private room,425,1,0,,,2,353,Art Deco Charm in the heart of The Village!,Greenwich Village,248122395,Walker Hotel Greenwich Village,Manhattan,40.73679,-73.99592,Private room,425,1,4,2019-06-23,1.52,2,359
33494125,0,Cozy and quiet studio by Central Park,19300279,Shahar,Manhattan,Harlem,40.80119,-73.95749,Entire home/apt,140,11,0,,,1,0,Private Bathroom & Private Bedroom in Clinton Hill,Bedford-Stuyvesant,922056,Vincent,Brooklyn,40.68073,-73.95749,Private room,52,180,0,,,1,85
12495520,0,Manhattan Club Penthouse Suite,57769941,Mario,Manhattan,Midtown,40.7659,-73.98211,Entire home/apt,325,1,0,,,1,0,"Upper WestSide, Spacious 1 Bdrm Apt",Upper West Side,13169974,Paul,Manhattan,40.78048,-73.98211,Entire home/apt,200,1,11,2018-05-18,0.26,1,0
7982304,0,Brooklyn townhouse-2 floors..,27712561,Richard,Brooklyn,Gowanus,40.6834,-73.98549,Entire home/apt,150,3,0,,,1,0,EPIC east village room!,East Village,24793480,Nathan,Manhattan,40.72771,-73.98549,Private room,100,7,0,,,1,0
34546192,0,"Large, Sunny, Quiet  Room in Harlem, New York City",1542506,Ritty,Manhattan,Harlem,40.81721,-73.94593,Private room,49,1,0,,,1,2,Sunny 1BR in Williamsburg/Greenpoint,Williamsburg,4169001,Lani,Brooklyn,40.72006,-73.94593,Entire home/apt,175,5,0,,,1,0
4077090,0,Quiet Haven in Park Slope Huge 2BR,316474,Ellie,Brooklyn,South Slope,40.66693,-73.98801,Entire home/apt,225,2,66,2019-01-02,1.13,1,158,Charming East Village One Bedroom Flat,East Village,69829,Josh,Manhattan,40.72828,-73.98801,Entire home/apt,190,5,21,2019-01-02,0.2,1,224
19343737,0,Spacious private BR-PRIME BUSHWICK. Roof access!,80603182,Daria,Brooklyn,Bushwick,40.7016,-73.91974,Private room,40,2,2,2018-05-17,0.09,1,0,"Gorgeous, cozy, clean - 25mins to Times Square.",Astoria,9112269,Tn,Queens,40.75669,-73.91974,Entire home/apt,74,2,21,2018-09-13,0.89,1,0
22628116,0,Inwood apartment closed to have fun in manhattan,130633561,Jose,Manhattan,Inwood,40.86815,-73.92342,Private room,125,1,0,,,1,89,"Sunny home in Sunnyside, NY",Sunnyside,41783072,Daniela & Steven,Queens,40.7446,-73.92342,Private room,85,1,0,,,1,0
6314148,0,"Beautiful, SEXY apartment",24874937,Brigitte,Manhattan,NoHo,40.72652,-73.99259,Entire home/apt,300,1,0,,,1,0,Charming new renovated private room,Lower East Side,234111066,Isidora,Manhattan,40.72296,-73.99259,Private room,90,1,1,2019-01-07,0.16,2,0
7724031,0,Apartment is in Washington heights,40585281,Teddy,Manhattan,Washington Heights,40.84687,-73.94004,Private room,110,1,0,,,1,0,Serene and Minimal Room + Studio,Greenpoint,3850478,Lili,Brooklyn,40.72435,-73.94004,Private room,50,1,0,,,1,0
7359313,0,Luxury Doorman Apt in Midtown East!,38445572,Jennifer,Manhattan,Murray Hill,40.74823,-73.97447,Private room,130,1,2,2015-09-21,0.04,1,0,Cozy studio near Grand Central,Midtown,8164199,An,Manhattan,40.75102,-73.97447,Entire home/apt,180,1,0,,,1,0
9921366,0,Luxury Apartment w/ Rooftop Patio,51002691,Paul,Brooklyn,Bedford-Stuyvesant,40.6809,-73.94537,Entire home/apt,65,1,0,,,1,0,Great 2bedroom in harlem,Harlem,122919892,John,Manhattan,40.82392,-73.94537,Entire home/apt,129,5,0,,,1,0
26810815,1,"Modern, Cozy Apt Share for Young Professionals",2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68537,-73.94974,Private room,60,30,0,,,8,237,"Modern, Cozy Apt Share for Young Professionals",Bedford-Stuyvesant,2822805,Ollie,Brooklyn,40.68585,-73.94919,Private room,60,30,3,2019-03-01,0.45,8,221
36307890,0,BEAUTIFUL BEDROOM IN NICE AREA UPTOWN NYC!,139296591,David,Manhattan,Washington Heights,40.83851,-73.94579,Private room,120,3,0,,,1,344,Confort 1 bdrm convenient commute to Manhattan,Williamsburg,11585415,Ding,Brooklyn,40.7047,-73.94579,Private room,100,1,0,,,1,0
18682763,0,Spacious & Charming Apartment in Bedstuy,13608839,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.69471,-73.94225,Entire home/apt,98,2,0,,,1,0,Bright & Cheerful! Near Metro + Bars & Cafes,Harlem,140961117,Christine & Ben,Manhattan,40.81697,-73.94225,Private room,39,30,0,,,1,44
33837065,0,Modern west village one bedroom,359537,Albert,Manhattan,West Village,40.73393,-74.00552,Entire home/apt,250,5,0,,,1,365,2 Bedroom SOHO Loft,SoHo,1722340,Natalia,Manhattan,40.72373,-74.00552,Entire home/apt,450,2,0,,,1,164
10322621,0,Luxury High-Rise Manhattan Apt,20193547,Rosa,Manhattan,Chelsea,40.75168,-73.99376,Private room,81,1,0,,,1,0,Big bedroom 3 stops/10 mins from Manhattan!,Cobble Hill,5581683,Brett,Brooklyn,40.68759,-73.99376,Private room,82,1,25,2017-08-31,0.7,1,0
5729530,0,1Br apt on the UES accomodates two,29707420,Riki,Manhattan,Upper East Side,40.76939,-73.9504,Entire home/apt,150,1,0,,,1,0,Upper East Side Getaway,East Harlem,51001469,Taylor,Manhattan,40.78749,-73.9504,Private room,70,1,4,2016-07-06,0.11,1,0
21312191,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70259,-73.81415,Private room,135,1,0,,,18,365,Hillside Hotel,Jamaica,134184451,Hillside Hotel,Queens,40.70262,-73.81526,Private room,135,1,1,2017-12-10,0.05,18,365
19634067,0,"Gigantic, convenient loft in S Williamsburg!",13785996,David,Brooklyn,Williamsburg,40.70857,-73.96618,Private room,42,3,1,2018-02-14,0.06,1,0,Morningside Heights Gem,Morningside Heights,123073403,Claudia,Manhattan,40.80551,-73.96618,Entire home/apt,125,3,1,2019-01-13,0.17,1,0
2419438,0,1 Bedroom Bushwick apartment,571080,Michael,Brooklyn,Bushwick,40.6998,-73.92913,Entire home/apt,109,1,12,2018-09-03,0.19,1,0,Cute private bedroom in Stuyvesant Height.,Bedford-Stuyvesant,161649470,Jaquayala,Brooklyn,40.68315,-73.92913,Private room,50,1,1,2018-12-11,0.14,1,0
35873124,0,Bright and Spacious Apartment in East Williamsburg,269818165,Michael,Brooklyn,Williamsburg,40.71171,-73.9454,Private room,60,3,0,,,1,0,NYC UES APT RENTAL,Upper East Side,9906590,Evan,Manhattan,40.77785,-73.9454,Entire home/apt,350,1,0,,,1,0
3463475,0,☆ PERFECT MANHATTAN LOCATION NEAR SUBWAY & CAFES!☆,1384256,Jenny,Manhattan,Lower East Side,40.71812,-73.98619,Entire home/apt,197,1,285,2019-06-30,4.83,1,8,Awesome Apartment in the E Village!,East Village,6489574,Wilson,Manhattan,40.72759,-73.98619,Entire home/apt,140,1,31,2019-06-30,1.14,1,1
30699302,0,Prime Williamsburg / Bedford Avenue Apartment,81347848,Kobi,Brooklyn,Williamsburg,40.71486,-73.96125,Private room,49,28,0,,,1,90,Big Beautiful Apartment on Flatbush ave near Park,Prospect-Lefferts Gardens,272796645,Toby,Brooklyn,40.65567,-73.96125,Entire home/apt,199,2,0,,,1,141
3628190,0,Sunny Private Apt in Ditmas Park,14905237,Tina,Brooklyn,Flatbush,40.64372,-73.95969,Entire home/apt,120,3,12,2018-08-19,0.22,1,0,2 Bd/1 Bath Apartment Upper East Side NYC,Upper East Side,17272284,Geoffrey,Manhattan,40.76349,-73.95969,Entire home/apt,400,3,9,2019-04-28,0.36,2,0
17043468,0,UES oasis,110335252,Karlyn,Manhattan,Upper East Side,40.77428,-73.95363,Private room,100,4,0,,,1,0,1 BR apartment sublet.,Harlem,36926132,Tassili,Manhattan,40.80594,-73.95363,Entire home/apt,80,5,0,,,1,0
5743959,0,Private Room Available!,29792577,Nina,Manhattan,Harlem,40.82171,-73.95515,Private room,50,1,6,2016-08-16,0.12,1,0,Room avl from 03/30 to 04/03 in NYC,Williamsburg,22769314,Sandra,Brooklyn,40.71588,-73.95515,Private room,46,1,0,,,1,0
